"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"python","14","221","4487733248","12361728","43200512","20968","c:\Users\makon\AppData\Local\Programs\Python\Python312\python.exe","c:\Users\makon\AppData\Local\Programs\Python\Python312\python.exe c:\Users\makon\.vscode\extensions\ms-python.black-formatter-2025.2.0\bundled\tool\lsp_server.py --stdio","System.Diagnostics.Process (Code)","Python Software Foundation","1.265625","3.12.3","3.12.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4188","8",,"False","2025/04/17 23:37:17",,"25156",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","20968","20968","43200512","43200512","207112","207112","43339776","43339776","52514816","52514816","4495859712","200892416","True","Normal","43200512","43200512","15","14",,"System.Diagnostics.ProcessThreadCollection","221","4487733248","192765952","False",,,,"12361728","12361728",,"System.Diagnostics.ProcessModule (python.exe)","00:00:00.1718750","00:00:01.2656250","00:00:01.0937500","python","0","","True",,
"Registry","0","0","189087744","33603584","16232448","41208",,,,,,,,,,"Process",,,"8",,,,,"112",".",,,,"41208","41208","16232448","16232448","373536","373536","190103552","190103552","253759488","253759488","257949696","257949696",,,"16232448","16232448",,"0",,"System.Diagnostics.ProcessThreadCollection","0","189087744","189087744","False",,,,"33603584","33603584",,,,,,"Registry","0","","True",,
"RtkAudUService64","0","355","4425191424","5804032","5234688","23520",,,,,,,,,,"Process",,,"8",,,,,"4540",".",,,,"23520","23520","5234688","5234688","170264","170264","6168576","6168576","13484032","13484032","4431482880","136515584",,,"5234688","5234688",,"0",,"System.Diagnostics.ProcessThreadCollection","355","4425191424","130224128","False",,,,"5804032","5804032",,,,,,"RtkAudUService64","0","","True",,
"RtkAudUService64","15","187","4414066688","8941568","2035712","10520",,,,,,,,,,"Process",,,"8",,,,,"10128",".",,,,"10520","10520","2035712","2035712","166096","166096","2215936","2215936","10182656","10182656","4417212416","122245120",,,"2035712","2035712",,"15",,"System.Diagnostics.ProcessThreadCollection","187","4414066688","119099392","False",,,,"8941568","8941568",,,,,,"RtkAudUService64","0","","True",,
"RtkAudUService64","15","324","4445806592","13062144","5771264","22896",,,,,,,,,,"Process",,,"8",,,,,"26424",".",,,,"22896","22896","5771264","5771264","212272","212272","8597504","8597504","18128896","18128896","4451221504","156254208",,,"5771264","5771264",,"15",,"System.Diagnostics.ProcessThreadCollection","324","4445806592","150839296","False",,,,"13062144","13062144",,,,,,"RtkAudUService64","0","","True",,
"RuntimeBroker","14","671","2203535396864","23306240","12505088","29688","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding",,"Microsoft Corporation","1.03125","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","Runtime Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4296","8",,"False","2025/04/14 0:09:51",,"5484",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","29688","29688","12505088","12505088","332392","332392","13455360","13455360","45416448","45416448","2203556995072","238772224","True","Normal","12505088","12505088","15","14",,"System.Diagnostics.ProcessThreadCollection","671","2203535396864","217174016","False",,,,"23306240","23306240",,"System.Diagnostics.ProcessModule (RuntimeBroker.exe)","00:00:00.6875000","00:00:01.0312500","00:00:00.3437500","RuntimeBroker","0","","True",,
"RuntimeBroker","15","399","2203643076608","14667776","16752640","22904",,,,,,,,,,"Process",,,"8",,,,,"13360",".",,,,"22904","22904","16752640","16752640","558872","558872","23576576","23576576","51838976","51838976","2204021551104","703328256",,,"16752640","16752640",,"15",,"System.Diagnostics.ProcessThreadCollection","399","2203643076608","324853760","False",,,,"14667776","14667776",,,,,,"RuntimeBroker","0","","True",,
"RuntimeBroker","15","548","2203512266752","20443136","5922816","22400",,,,,,,,,,"Process",,,"8",,,,,"15440",".",,,,"22400","22400","5922816","5922816","305888","305888","6922240","6922240","31248384","31248384","2203524227072","206004224",,,"5922816","5922816",,"15",,"System.Diagnostics.ProcessThreadCollection","548","2203512266752","194043904","False",,,,"20443136","20443136",,,,,,"RuntimeBroker","0","","True",,
"RuntimeBroker","14","714","2203725406208","20439040","23273472","33208","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding",,"Microsoft Corporation","23.390625","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","Runtime Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4364","8",,"False","2025/02/28 17:07:09",,"20228",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","33208","33208","23273472","23273472","624744","624744","36311040","36311040","68689920","68689920","2203815997440","497774592","True","Normal","23273472","23273472","15","14",,"System.Diagnostics.ProcessThreadCollection","714","2203725406208","407183360","False",,,,"20439040","20439040",,"System.Diagnostics.ProcessModule (RuntimeBroker.exe)","00:00:13.1093750","00:00:23.3906250","00:00:10.2812500","RuntimeBroker","0","","True",,
"RuntimeBroker","15","652","2203741581312","22941696","27836416","32392",,,,,,,,,,"Process",,,"8",,,,,"23540",".",,,,"32392","32392","27836416","27836416","657208","657208","40202240","40202240","83263488","83263488","2203830743040","512520192",,,"27836416","27836416",,"15",,"System.Diagnostics.ProcessThreadCollection","652","2203741581312","423358464","False",,,,"22941696","22941696",,,,,,"RuntimeBroker","0","","True",,
"RuntimeBroker","14","159","2203421499392","10543104","2170880","10192","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding",,"Microsoft Corporation","0.046875","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","Runtime Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3484","8",,"False","2025/04/17 23:25:02",,"24380",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10192","10192","2170880","2170880","130624","130624","2756608","2756608","12111872","12111872","2203427827712","109604864","True","Normal","2170880","2170880","15","14",,"System.Diagnostics.ProcessThreadCollection","159","2203421499392","103276544","False",,,,"10543104","10543104",,"System.Diagnostics.ProcessModule (RuntimeBroker.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","RuntimeBroker","0","","True",,
"RuntimeBroker","14","427","2203648606208","16998400","19529728","24264","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding",,"Microsoft Corporation","5.015625","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","Runtime Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4440","8",,"False","2025/02/28 17:07:09",,"26148",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","24264","24264","19529728","19529728","568416","568416","25997312","25997312","52580352","52580352","2204018999296","700776448","True","Normal","19529728","19529728","15","14",,"System.Diagnostics.ProcessThreadCollection","427","2203648606208","330383360","False",,,,"16998400","16998400",,"System.Diagnostics.ProcessModule (RuntimeBroker.exe)","00:00:03.1562500","00:00:05.0156250","00:00:01.8593750","RuntimeBroker","0","","True",,
"RuntimeBroker","14","233","2203446804480","14323712","3133440","13184","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding",,"Microsoft Corporation","0.078125","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","Runtime Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4444","8",,"False","2025/04/06 15:29:14",,"26876",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13184","13184","3133440","3133440","184160","184160","3756032","3756032","18776064","18776064","2203460497408","142274560","True","Normal","3133440","3133440","15","14",,"System.Diagnostics.ProcessThreadCollection","233","2203446804480","128581632","False",,,,"14323712","14323712",,"System.Diagnostics.ProcessModule (RuntimeBroker.exe)","00:00:00.0468750","00:00:00.0781250","00:00:00.0312500","RuntimeBroker","0","","True",,
"SearchHost","15","1497","2239181824000","19066880","170635264","120168",,,,,,,,,,"Process",,,"8",,,,,"21376",".",,,,"120168","120168","170635264","170635264","1898752","1898752","181579776","181579776","254038016","254038016","2239508926464","1830965248",,,"170635264","170635264",,"15",,"System.Diagnostics.ProcessThreadCollection","1497","2239181824000","1503862784","False",,,,"19066880","19066880",,,,,,"SearchHost","0","","True",,
"SearchHost","14","1517","2239164907520","26165248","160972800","123320","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca",,"Microsoft Corporation","7.015625","2124.22709.10.0","2124.22709.10.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4488","8",,"False","2025/04/06 14:46:23",,"32848",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","123320","123320","160972800","160972800","1915680","1915680","167911424","167911424","253775872","253775872","2239766466560","2088505344","True","Normal","160972800","160972800","15","14",,"System.Diagnostics.ProcessThreadCollection","1517","2239164907520","1486946304","False",,,,"26165248","26165248",,"System.Diagnostics.ProcessModule (SearchHost.exe)","00:00:02.3437500","00:00:07.0156250","00:00:04.6718750","SearchHost","0","","True",,
"SearchIndexer","0","891","2203534897152","31617024","33357824","22400",,,,,,,,,,"Process",,,"8",,,,,"32944",".",,,,"22400","22400","33357824","33357824","250848","250848","33558528","33558528","36618240","36618240","2203534905344","216682496",,,"33357824","33357824",,"0",,"System.Diagnostics.ProcessThreadCollection","891","2203534897152","216674304","False",,,,"31617024","31617024",,,,,,"SearchIndexer","0","","True",,
"Secure System","0","0","2408448","30380032","188416","272",,,,,,,,,,"Process",,,"8",,,,,"76",".",,,,"272","272","188416","188416","8928","8928","278528","278528","139264","139264","42688512","42688512",,,"188416","188416",,"0",,"System.Diagnostics.ProcessThreadCollection","0","2408448","2408448","False",,,,"30380032","30380032",,,,,,"Secure System","0","","True",,
"SecurityHealthService","0","703","2203482136576","11100160","9793536","32280",,,,,,,,,,"Process",,,"8",,,,,"1864",".",,,,"32280","32280","9793536","9793536","222608","222608","17027072","17027072","33476608","33476608","2203509207040","190984192",,,"9793536","9793536",,"0",,"System.Diagnostics.ProcessThreadCollection","703","2203482136576","163913728","False",,,,"11100160","11100160",,,,,,"SecurityHealthService","0","","True",,
"SecurityHealthSystray","15","192","2203435200512","10035200","1929216","10328",,,,,,,,,,"Process",,,"8",,,,,"23704",".",,,,"10328","10328","1929216","1929216","163456","163456","2080768","2080768","11042816","11042816","2203438354432","120131584",,,"1929216","1929216",,"15",,"System.Diagnostics.ProcessThreadCollection","192","2203435200512","116977664","False",,,,"10035200","10035200",,,,,,"SecurityHealthSystray","0","","True",,
"services","0","1030","2203421130752","9801728","8200192","18320",,,,,,,,,,"Process",,,"9",,,,,"980",".",,,,"18320","18320","8200192","8200192","242344","242344","9539584","9539584","17080320","17080320","2203459604480","141381632",,,"8200192","8200192",,"0",,"System.Diagnostics.ProcessThreadCollection","1030","2203421130752","102907904","False",,,,"9801728","9801728",,,,,,"services","0","","True",,
"ShellExperienceHost","15","953","2203885207552","15659008","45383680","44368",,,,,,,,,,"Process",,,"8",,,,,"10012",".",,,,"44368","44368","45383680","45383680","2023312","2023312","47505408","47505408","116957184","116957184","2203915771904","597549056",,,"45383680","45383680",,"15",,"System.Diagnostics.ProcessThreadCollection","953","2203885207552","566984704","False",,,,"15659008","15659008",,,,,,"ShellExperienceHost","0","","True",,
"ShellExperienceHost","14","717","2203813953536","40157184","27549696","34168","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca",,"Microsoft Corporation","0.4375","10.0.22621.4249 (WinBuild.160101.0800)","10.0.22621.4249","Windows Shell Experience Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3892","8",,"False","2025/04/06 15:29:13",,"22044",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","34168","34168","27549696","27549696","876720","876720","29040640","29040640","84254720","84254720","2203822673920","504451072","True","Normal","27549696","27549696","15","14",,"System.Diagnostics.ProcessThreadCollection","717","2203813953536","495730688","False",,,,"40157184","40157184",,"System.Diagnostics.ProcessModule (ShellExperienceHost.exe)","00:00:00.2343750","00:00:00.4375000","00:00:00.2031250","ShellExperienceHost","0","","True",,
"sihost","15","637","2203503751168","18214912","6868992","18688",,,,,,,,,,"Process",,,"8",,,,,"14312",".",,,,"18688","18688","6868992","6868992","294672","294672","7794688","7794688","31473664","31473664","2203512156160","193933312",,,"6868992","6868992",,"15",,"System.Diagnostics.ProcessThreadCollection","637","2203503751168","185528320","False",,,,"18214912","18214912",,,,,,"sihost","0","","True",,
"sihost","14","748","2203524214784","30547968","8577024","22496","C:\Windows\system32\sihost.exe","sihost.exe",,"Microsoft Corporation","38.875","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","Shell Infrastructure Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4724","8",,"False","2025/02/28 17:07:06",,"26536",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22496","22496","8577024","8577024","334480","334480","9453568","9453568","38227968","38227968","2203536687104","218464256","True","Normal","8577024","8577024","15","14",,"System.Diagnostics.ProcessThreadCollection","748","2203524214784","205991936","False",,,,"30547968","30547968",,"System.Diagnostics.ProcessModule (sihost.exe)","00:00:22.9531250","00:00:38.8750000","00:00:15.9218750","sihost","0","","True",,
"smartscreen","14","187","2203428454400","11304960","2813952","11600","C:\Windows\System32\smartscreen.exe","C:\Windows\System32\smartscreen.exe -Embedding",,"Microsoft Corporation","0","10.0.22621.4455 (WinBuild.160101.0800)","10.0.22621.4455","Windows Defender SmartScreen","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3004","8",,"False","2025/04/18 0:22:21",,"29740",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11600","11600","2813952","2813952","139480","139480","2822144","2822144","11304960","11304960","2203428454400","110231552","True","Normal","2813952","2813952","15","14",,"System.Diagnostics.ProcessThreadCollection","187","2203428454400","110231552","False",,,,"11304960","11304960",,"System.Diagnostics.ProcessModule (smartscreen.exe)","00:00:00","00:00:00","00:00:00","smartscreen","0","","True",,
"smss","0","61","2203360952320","475136","1150976","3632",,,,,,,,,,"Process",,,"11",,,,,"500",".",,,,"3632","3632","1150976","1150976","13760","13760","1236992","1236992","1359872","1359872","2203370815488","52592640",,,"1150976","1150976",,"0",,"System.Diagnostics.ProcessThreadCollection","61","2203360952320","42729472","False",,,,"475136","475136",,,,,,"smss","0","","True",,
"spoolsv","0","473","2203440218112","10448896","6533120","24240",,,,,,,,,,"Process",,,"8",,,,,"3840",".",,,,"24240","24240","6533120","6533120","164256","164256","9113600","9113600","18862080","18862080","2203457589248","139366400",,,"6533120","6533120",,"0",,"System.Diagnostics.ProcessThreadCollection","473","2203440218112","121995264","False",,,,"10448896","10448896",,,,,,"spoolsv","0","","True",,
"sqlceip","0","600","4946669568","19783680","42647552","33432",,,,,,,,,,"Process",,,"6",,,,,"14724",".",,,,"33432","33432","42647552","42647552","400480","400480","83111936","83111936","73674752","73674752","4957417472","662450176",,,"42647552","42647552",,"0",,"System.Diagnostics.ProcessThreadCollection","600","4946669568","651702272","False",,,,"19783680","19783680",,,,,,"sqlceip","0","","True",,
"sqlservr","0","731","27484274688","68124672","454205440","87136",,,,,,,,,,"Process",,,"8",,,,,"7380",".",,,,"87136","87136","454205440","454205440","571360","571360","620003328","620003328","309874688","309874688","27560296448","1790492672",,,"454205440","454205440",,"0",,"System.Diagnostics.ProcessThreadCollection","731","27484274688","1714470912","False",,,,"68124672","68124672",,,,,,"sqlservr","0","","True",,
"sqlwriter","0","160","4376166400","1880064","2093056","10256",,,,,,,,,,"Process",,,"8",,,,,"4564",".",,,,"10256","10256","2093056","2093056","88168","88168","2998272","2998272","9445376","9445376","4388753408","93786112",,,"2093056","2093056",,"0",,"System.Diagnostics.ProcessThreadCollection","160","4376166400","81199104","False",,,,"1880064","1880064",,,,,,"sqlwriter","0","","True",,
"StartMenuExperienceHost","14","994","2207163822080","18309120","62844928","47264","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","""C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:App.AppXywbrabmsek0gm3tkwpr5kwzbs55tkqay.mca",,"Microsoft Corporation","10.421875","10.0.22621.4249 (WinBuild.160101.0800)","10.0.22621.4249","Windows Start Experience Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4484","8",,"False","2025/03/08 13:46:40",,"9276",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","47264","47264","62844928","62844928","1136904","1136904","65863680","65863680","129310720","129310720","2207197728768","-415461376","True","Normal","62844928","62844928","15","14",,"System.Diagnostics.ProcessThreadCollection","994","2207163822080","-449368064","False",,,,"18309120","18309120",,"System.Diagnostics.ProcessModule (StartMenuExperienceHost.exe)","00:00:05.6406250","00:00:10.4218750","00:00:04.7812500","StartMenuExperienceHost","0","","True",,
"StartMenuExperienceHost","15","1140","2207189303296","12099584","60387328","48896",,,,,,,,,,"Process",,,"8",,,,,"33276",".",,,,"48896","48896","60387328","60387328","1035208","1035208","61337600","61337600","133242880","133242880","2207206129664","-407060480",,,"60387328","60387328",,"15",,"System.Diagnostics.ProcessThreadCollection","1140","2207189303296","-423886848","False",,,,"12099584","12099584",,,,,,"StartMenuExperienceHost","0","","True",,
"svchost","0","2723","2203535134720","49762304","43667456","30944",,,,,,,,,,"Process",,,"8",,,,,"576",".",,,,"30944","30944","43667456","43667456","771944","771944","55590912","55590912","68558848","68558848","2203729092608","410869760",,,"43667456","43667456",,"0",,"System.Diagnostics.ProcessThreadCollection","2723","2203535134720","216911872","False",,,,"49762304","49762304",,,,,,"svchost","0","","True",,
